Dataset,SettlementDate,SettlementPeriodFrom,SettlementPeriodTo,TimeFrom,TimeTo,LevelFrom,LevelTo,AcceptanceNumber,AcceptanceTime,DeemedBoFlag,SoFlag,AmendmentFlag,StorFlag,RrFlag,NationalGridBmUnit,BmUnit
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:39:00Z,7,7,57160,2026-06-25T05:18:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,-1,1708,2026-06-25T05:28:00Z,False,False,ORI,False,False,AG-HAB02B,V__BHABI012
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,2,3,15022,2026-06-25T05:15:00Z,False,False,ORI,False,False,BLPFB-1,T_BLPFB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,-9,-15,23556,2026-06-25T05:18:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,-9,0,23557,2026-06-25T05:19:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,11,30,26556,2026-06-25T05:29:00Z,False,False,ORI,False,False,THURB-3,T_THURB-3
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,3,1,27965,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-REC05L,2__LECOT003
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,7,35073,2026-06-25T05:29:00Z,False,False,ORI,False,False,JAMBB-2,E_JAMBB-2
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,4,0,35263,2026-06-25T05:29:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,-2,37742,2026-06-25T05:29:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,1,0,41597,2026-06-25T05:27:00Z,False,False,ORI,False,False,POTES-1,E_POTES-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,-49,45446,2026-06-25T05:29:00Z,False,False,ORI,False,False,FBPG02,2__FBPGM002
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,12,11,48173,2026-06-25T05:18:00Z,False,False,ORI,False,False,LITRB-1,E_LITRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,-1,48957,2026-06-25T05:28:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,-43,-1,48958,2026-06-25T05:29:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,8,0,65331,2026-06-25T05:29:00Z,False,False,ORI,False,False,PILLB-2,E_PILLB-2
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,-28,0,65574,2026-06-25T05:29:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,3,0,71654,2026-06-25T05:30:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,14,12,74664,2026-06-25T05:16:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,14,14,2026-06-25T05:34:00Z,2026-06-25T05:35:00Z,0,0,242952,2026-06-25T05:31:00Z,False,False,ORI,False,False,CRUA-1,T_CRUA-1
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:39:00Z,15,15,39867,2026-06-25T05:18:00Z,False,False,ORI,False,False,WISHB-1,T_WISHB-1
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:39:00Z,2,2,66183,2026-06-25T05:18:00Z,False,False,ORI,False,False,BHOLB-1,E_BHOLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:37:00Z,150,150,156388,2026-06-25T05:31:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:35:00Z,0,0,60227,2026-06-25T05:29:00Z,False,False,ORI,False,False,AG-MCAM01,2__MCMRO002
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:35:00Z,10,10,68815,2026-06-25T05:29:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:34:00Z,-1,0,10987,2026-06-25T05:28:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:34:00Z,3,3,15024,2026-06-25T05:17:00Z,False,False,ORI,False,False,BLPFB-1,T_BLPFB-1
BOALF,2026-06-25,14,14,2026-06-25T05:33:00Z,2026-06-25T05:34:00Z,2,7,57160,2026-06-25T05:18:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:37:00Z,-19,-19,10988,2026-06-25T05:29:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:37:00Z,-1,-1,21757,2026-06-25T05:29:00Z,False,False,ORI,False,False,AG-ZEN7H,V__HZENO004
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:37:00Z,280,280,108317,2026-06-25T05:26:00Z,False,False,ORI,False,False,CNQPS-3,T_CNQPS-3
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:37:00Z,280,280,117540,2026-06-25T05:26:00Z,False,False,ORI,False,False,CNQPS-1,T_CNQPS-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:35:00Z,18,18,26565,2026-06-25T05:29:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:35:00Z,-12,-12,39041,2026-06-25T05:29:00Z,False,False,ORI,False,False,JAMBB-1,E_JAMBB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:35:00Z,0,0,39868,2026-06-25T05:27:00Z,False,False,ORI,False,False,WISHB-1,T_WISHB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:34:00Z,11,11,26556,2026-06-25T05:29:00Z,False,False,ORI,False,False,THURB-3,T_THURB-3
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:34:00Z,0,0,35073,2026-06-25T05:29:00Z,False,False,ORI,False,False,JAMBB-2,E_JAMBB-2
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:34:00Z,-43,-43,48958,2026-06-25T05:29:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:34:00Z,-28,-28,65574,2026-06-25T05:29:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,1,2,6946,2026-06-25T05:28:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,1,2,15023,2026-06-25T05:16:00Z,False,False,ORI,False,False,BLPFB-1,T_BLPFB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,19,0,15607,2026-06-25T05:18:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,0,2,35910,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-LLIM02,2__LANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,1,0,37740,2026-06-25T05:18:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,0,0,37741,2026-06-25T05:28:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,0,15,39867,2026-06-25T05:18:00Z,False,False,ORI,False,False,WISHB-1,T_WISHB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,17,27,60226,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-MCAM01,2__MCMRO002
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,17,0,60227,2026-06-25T05:29:00Z,False,False,ORI,False,False,AG-MCAM01,2__MCMRO002
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,0,2,66183,2026-06-25T05:18:00Z,False,False,ORI,False,False,BHOLB-1,E_BHOLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,14,15,68814,2026-06-25T05:27:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,14,10,68815,2026-06-25T05:29:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,14,14,2026-06-25T05:32:00Z,2026-06-25T05:33:00Z,0,150,156388,2026-06-25T05:31:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:39:00Z,2,2,55634,2026-06-25T05:18:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:39:00Z,16,16,65939,2026-06-25T05:18:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:39:00Z,27,27,72450,2026-06-25T05:18:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:38:00Z,-3,-3,70825,2026-06-25T05:27:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:38:00Z,-2,-2,74665,2026-06-25T05:27:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:36:00Z,650,650,228427,2026-06-25T05:27:00Z,False,False,ORI,False,False,ROCK-1,T_ROCK-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:35:00Z,0,0,65940,2026-06-25T05:27:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:35:00Z,0,0,67046,2026-06-25T05:29:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:35:00Z,3,3,71653,2026-06-25T05:29:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:35:00Z,0,0,72451,2026-06-25T05:29:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:34:00Z,-9,-9,23556,2026-06-25T05:18:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:34:00Z,12,12,48173,2026-06-25T05:18:00Z,False,False,ORI,False,False,LITRB-1,E_LITRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:34:00Z,14,14,74664,2026-06-25T05:16:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:33:00Z,-1,-1,10987,2026-06-25T05:28:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,1,1,6946,2026-06-25T05:28:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,-1,-19,10988,2026-06-25T05:29:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,0,-1,21757,2026-06-25T05:29:00Z,False,False,ORI,False,False,AG-ZEN7H,V__HZENO004
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,30,11,26556,2026-06-25T05:29:00Z,False,False,ORI,False,False,THURB-3,T_THURB-3
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,44,18,26565,2026-06-25T05:29:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,7,0,35073,2026-06-25T05:29:00Z,False,False,ORI,False,False,JAMBB-2,E_JAMBB-2
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,1,0,37741,2026-06-25T05:28:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,12,0,39041,2026-06-25T05:29:00Z,False,False,ORI,False,False,JAMBB-1,E_JAMBB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,0,-43,48958,2026-06-25T05:29:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,2,0,55633,2026-06-25T05:15:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,14,14,2026-06-25T05:31:00Z,2026-06-25T05:32:00Z,11,0,65574,2026-06-25T05:29:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:39:00Z,0,0,48174,2026-06-25T05:28:00Z,False,False,ORI,False,False,LITRB-1,E_LITRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:39:00Z,11,11,65573,2026-06-25T05:18:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:38:00Z,0,0,56517,2026-06-25T05:27:00Z,False,False,ORI,False,False,BUXTB-1,2__GCMRO001
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:35:00Z,400,350,172632,2026-06-25T05:28:00Z,False,False,ORI,False,False,GRAI-8,T_GRAI-8
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:32:00Z,19,19,15607,2026-06-25T05:18:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:32:00Z,0,0,35910,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-LLIM02,2__LANGE002
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:32:00Z,17,17,60226,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-MCAM01,2__MCMRO002
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:32:00Z,14,14,68814,2026-06-25T05:27:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,9,1,3675,2026-06-25T05:15:00Z,False,False,ORI,False,False,NTAWB-1,E_NTAWB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,1,8,6131,2026-06-25T05:15:00Z,False,False,ORI,False,False,HFSE02,2__HCMRO002
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,28,5,8070,2026-06-25T05:18:00Z,False,False,ORI,False,False,KILSB-2,T_KILSB-2
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,20,8,8110,2026-06-25T05:18:00Z,False,False,ORI,False,False,KILSB-6,T_KILSB-6
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,0,-1,10987,2026-06-25T05:28:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,1,1,12846,2026-06-25T05:15:00Z,False,False,ORI,False,False,BURWB-2,E_BURWB-2
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,40,0,23555,2026-06-25T05:17:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,40,0,23556,2026-06-25T05:18:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,19,11,27171,2026-06-25T05:15:00Z,False,False,ORI,False,False,BLHLB-2,T_BLHLB-2
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,17,8,27548,2026-06-25T05:18:00Z,False,False,ORI,False,False,BLHLB-1,T_BLHLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,19,2,34202,2026-06-25T05:15:00Z,False,False,ORI,False,False,AG-HEDF02,2__HLOND002
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,4,4,35260,2026-06-25T05:15:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,1,0,40036,2026-06-25T05:15:00Z,False,False,ORI,False,False,OCHLB-1,T_OCHLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,-6,-12,40369,2026-06-25T05:15:00Z,False,False,ORI,False,False,ROARB-1,E_ROARB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,4,4,47515,2026-06-25T05:15:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,0,12,48173,2026-06-25T05:18:00Z,False,False,ORI,False,False,LITRB-1,E_LITRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,2,0,56106,2026-06-25T05:15:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,9,2,57159,2026-06-25T05:15:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,3,15,64832,2026-06-25T05:28:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,11,10,65572,2026-06-25T05:15:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,6,16,65939,2026-06-25T05:18:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,6,0,65940,2026-06-25T05:27:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,12,6,67045,2026-06-25T05:18:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,12,0,67046,2026-06-25T05:29:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,27,0,70825,2026-06-25T05:27:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,14,3,71653,2026-06-25T05:29:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,12,27,72450,2026-06-25T05:18:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,12,0,72451,2026-06-25T05:29:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,13,12,74663,2026-06-25T05:15:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,13,14,74664,2026-06-25T05:16:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,14,14,2026-06-25T05:30:00Z,2026-06-25T05:31:00Z,13,0,74665,2026-06-25T05:27:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:39:00Z,7,7,35072,2026-06-25T05:18:00Z,False,False,ORI,False,False,JAMBB-2,E_JAMBB-2
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:39:00Z,12,12,39040,2026-06-25T05:18:00Z,False,False,ORI,False,False,JAMBB-1,E_JAMBB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,2,2,4935,2026-06-25T05:15:00Z,False,False,ORI,False,False,SHILB-1,E_SHILB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,5,5,8069,2026-06-25T05:15:00Z,False,False,ORI,False,False,KILSB-2,T_KILSB-2
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,8,8,8109,2026-06-25T05:15:00Z,False,False,ORI,False,False,KILSB-6,T_KILSB-6
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,5,5,10868,2026-06-25T05:16:00Z,False,False,ORI,False,False,AG-PFLX02,2__PFLEX002
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,8,8,27547,2026-06-25T05:15:00Z,False,False,ORI,False,False,BLHLB-1,T_BLHLB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:31:00Z,702,650,228427,2026-06-25T05:27:00Z,False,False,ORI,False,False,ROCK-1,T_ROCK-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,1,1,6131,2026-06-25T05:15:00Z,False,False,ORI,False,False,HFSE02,2__HCMRO002
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,0,0,8567,2026-06-25T05:15:00Z,False,False,ORI,False,False,KILSB-1,T_KILSB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,3,5,10869,2026-06-25T05:27:00Z,False,False,ORI,False,False,AG-PFLX02,2__PFLEX002
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,0,1,12846,2026-06-25T05:15:00Z,False,False,ORI,False,False,BURWB-2,E_BURWB-2
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,4,0,15036,2026-06-25T05:15:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,0,19,15607,2026-06-25T05:18:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,7,1,35071,2026-06-25T05:15:00Z,False,False,ORI,False,False,JAMBB-2,E_JAMBB-2
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,0,4,35260,2026-06-25T05:15:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,12,2,39039,2026-06-25T05:15:00Z,False,False,ORI,False,False,JAMBB-1,E_JAMBB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,-6,-6,40369,2026-06-25T05:15:00Z,False,False,ORI,False,False,ROARB-1,E_ROARB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,2,4,47515,2026-06-25T05:15:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,2,2,56106,2026-06-25T05:15:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,3,3,64832,2026-06-25T05:28:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,11,11,65572,2026-06-25T05:15:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,3,0,66182,2026-06-25T05:15:00Z,False,False,ORI,False,False,BHOLB-1,E_BHOLB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,12,12,67045,2026-06-25T05:18:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-25,13,14,2026-06-25T05:29:00Z,2026-06-25T05:30:00Z,13,13,74663,2026-06-25T05:15:00Z,False,False,ORI,False,False,SKELB-1,E_SKELB-1
BOALF,2026-06-25,13,14,2026-06-25T05:28:00Z,2026-06-25T05:35:00Z,341,290,221772,2026-06-25T05:26:00Z,False,False,ORI,False,False,HUMR-1,T_HUMR-1
BOALF,2026-06-25,13,14,2026-06-25T05:28:00Z,2026-06-25T05:32:00Z,323,280,108317,2026-06-25T05:26:00Z,False,False,ORI,False,False,CNQPS-3,T_CNQPS-3
